Content,MainCategory,PhotoURL,Press,SubCategory,Title,URL,WritedAt,Writer
"1974년 설립돼 곧 창립 50주년을 맞이하는 한국후지쯔가 CaaS(서비스형 컴퓨팅) 기업으로서 한국 디지털전환에 필수적인 기업이 되겠다고 선언했다.최재일 한국후지쯔 대표는 29일 열린 기자간담회에서 ""2024년 창립 50주년과 더불어 제2의 탄생을 위한 준비를 진행하고 있다""며 ""과거 50년은 프로덕트 비즈니스를 바탕으로 한국 IT에 기여했다면 앞으로 50년은 다양하고 차별화된 서비스를 바탕으로 DX(디지털전환) 시대의 필수적인 기업으로 자리잡고자 한다""고 밝혔다.또 ""현재 전제 매출 중 프로덕트(제품)가 차지하는 비중이 70% 정도인데 이같은 회사의 주력 비즈니스 축을 2025년까지 서비스 비즈니스로 전환시켜 나갈 것""이라며 ""서비스 비중을 2025년까지 50% 이상, 2030년까지 75%로 확대할 예정""이라고 했다.1974년 2월 설립된 한국후지쯔는 서버, 스토리지, 네트워크 등 하드웨어 플랫폼의 판매 및 대여, 통합 솔루션을 바탕으로 한 컨설팅, SI(시스템통합) 서비스, 메인터넌스 등을 주요사업으로 영위하고 있다.최 대표는 ""한국후지쯔는 한국의 IT발전과 더불어 메인프레임에서부터 유닉스 서버, x86, 그리고 POS기기에 이르기까지 다양한 하드웨어 제품을 공급해왔다""며 ""글로벌 차원에서는 세계 최고 성능의 슈퍼컴퓨터와 양자 시뮬레이터를 통해 신약개발 등 고성능 컴퓨팅 파워가 요구되는 연구기관에서 사용이 가능하도록 제공해왔고 내년을 목표로 본격적인 양자컴퓨터 출시를 앞두고 있다""고 했다.그는 ""이같은 프로덕트 분야의 독보적 기술력 또한 CaaS(서비스형 컴퓨팅) 형태로 제공하고자 한다""며 ""슈퍼컴퓨터나 양자 컴퓨터를 필요한 시기에 필요한 만큼 클라우드 서비스를 통해 사용가능토록 할 뿐 아니라 슈퍼컴퓨터와 양자컴퓨터를 동시에 움직여 하이브리드 계산을 자동적으로 수행하는 것까지 포함할 것""이라고 했다.최 대표는 ""한국후지쯔가 그간 주력했던 분야와의 시너지를 가져올 수 있고 시장의 변화를 선도할 수 있는 솔루션을 중심으로 전개하고자 한다""며 ""현재 본격적으로 진행하고 있는 비즈니스는 생체인증 솔루션을 기반으로 한 물리적 출입통제와 기술적 접근제어 기반의 RT-PASS라는 제품의 공동개발 및 판매""라고 했다. 또 ""무인점포에 도입된 컴퓨터 비전 기술은 AI(인공지능)를 바탕으로 한 컴퓨팅 비전 분야를 리딩하는 국내 벤처 회사인 인터마인즈와 협업을 통해 구현하고 있다""며 ""최근 국내 서빙 로봇 기업인 VD컴퍼니와 로봇 관련 제휴를 해서 고객이 언제든 필요한 시기에 필요한 규모의 서비스 협업 로봇의 도입이 가능하도록 지원할 것""이라고 했다. 이어 ""높은 신뢰성이 요구되는 생체인증분야 프로덕트인 팜시큐어(Palmsecure), 차세대 통신 인프라를 선도할 5G 기술 비즈니스 등을 지속적으로 발전시켜 나갈 것""이라며 ""이음 5G와 관련해서는 5G 기반 응용 서비스 기술을 보유한 다양한 기업과 협업해 DX 서비스를 확산할 것""이라고 했다.<저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>",IT,https://img2.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202211/29/moneytoday/20221129162158710bcbg.jpg,머니투데이,Tech일반,"韓후지쯔 ""슈퍼·양자컴도 서비스 형태로... DX필수기업 되겠다""",https://v.daum.net/v/20221129162155631,2022. 11. 29. 16:21,황국상 기자
"[아이뉴스24 정종오 기자] 국가위성운영센터가 문을 열었다. 앞으로 국가 저궤도 위성은 통합 운영한다.과학기술정보통신부(장관 이종호)와 국가정보원(원장 김규현)은 29일 국가 저궤도 위성 운영을 담당하게 될 ‘국가위성운영센터’를 제주도에 마련했다고 발표했다.국가위성운영센터는 올해 다목적실용위성 3·3A호 운영을 시작으로 내년에는 현재 가동 중인 국가 저궤도 위성을 대전 한국항공우주연구원에서 이관 받아 운영을 시작한다. 추가로 개발되는 국가 저궤도 위성 또한 국가위성운영센터가 운영을 담당한다.현재 운영 중인 국가 저궤도 위성은 정밀 지구관측, 공공활용 목적의 다목적실용위성, 다양한 공공 광역관측 목적의 차세대중형위성 등이 있다. 앞으로 초소형 군집위성 등 새로운 위성군이 개발될 예정임에 따라 기존 항우연 대전 본원 시설로는 수용 불가한 문제가 있었다.과기정통부는 국정원과 함께 앞으로 국가위성 운영·관제를 위한 신규 시설 부지로 제주도 일대 지역을 정하고 센터 구축 작업을 진행해왔다.국가위성운영센터 구축은 부처 협력 사업으로 진행돼 국정원에서 보안 등에 관한 사항을, 과기정통부는 위성 운영을 위한 장비·시설 구축을 담당했다. 앞으로 합동 운영할 계획이다.내년부터 국가위성운영센터의 운영이 본격화됨에 따라 보다 효율적이고, 안정적 국가위성 운영이 가능해질 전망이다. 국가위성운영센터에는 위성 운영·관제 시설뿐 아니라 위성정보 품질을 높이기 위한 위성영상 검,보정 시설이 구축될 예정이다. 위성정보 빅데이터 센터로의 확장 또한 추진을 앞두고 있다.백종욱 국정원 제3차장은 “국가위성운영센터의 출범이 국민 안전과 국가 안보를 위해 위성영상의 활용도를 높일 수 있을 것으로 기대하며 국가의 우주산업 발전에도 기여할 것”이라고 강조했다.오태석 과기정통부 1차관은 “국가위성운영센터는 위성활용 서비스의 심장과 같은 역할을 할 것”이라며 “국가위성운영센터가 공공 위성정보의 파급을 촉진하고, 우리나라 위성활용산업을 활성화하는 촉매제 역할을 하게 되기를 바란다”고 말했다.이날 국가위성운영센터(제주도 구좌읍 일대)에서 치뤄진 개소식 행사에는 오태석 과기정통부 제1차관을 비롯해 백종욱 국정원 제3차장, 조우석 국토지리정보원장, 이상률 한국항공우주연구원장, 구만섭 제주도 행정부지사 및 지역대표, 양영철 제주국제자유도시개발센터(JDC) 이사장 등이 참석했다.[ⓒ 아이뉴스24 무단전재 및 재배포 금지]",IT,https://img1.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202211/29/inews24/20221129162444530vfan.jpg,아이뉴스24,Tech일반,위성정보 적극 활용 시대 왔다…국가위성운영센터 문 열어,https://v.daum.net/v/20221129162443755,2022. 11. 29. 16:24,정종오
한국산업기술평가관리원과 전자신문이 주최하는 '2022 글로벌 소재·부품·장비 테크페어'가 '글로벌 공급망 생태계 구축을 위한 Collaboration&Convergence 전략'을 주제로 29일 서울 강남구 코엑스에서 열렸다. 김성진 앱솔릭스 CTO가 '고성능 반도체 패키징의 미래'를 주제로 발표하고 있다.김민수기자 mskim@etnews.com,IT,"https://img3.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202211/29/etimesi/20221129162906044qthz.jpg,https://img2.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202211/29/etimesi/20221129162907236nloq.jpg",전자신문,Tech일반,"[글로벌 소부장 테크페어]앱솔릭스, '고성능 반도체 패키징의 미래'",https://v.daum.net/v/20221129162904962,2022. 11. 29. 16:29,김민수
한국사회보장정보원은 사회보장통계정보시스템의 지속적 개선을 위해 우수 지자체 사용자 협의체를 구성하고 위촉장을 수여했다고 29일 밝혔다.협의체에 위촉된 시도별 지자체 사용자는 12명이며 총 20명까지 추가 모집 예정이다. 활동기간은 올해 12월부터 내년 11월까지다.위촉된 사용자들은 사회보장통계정보시스템(DW) 개선을 위한 의견을 제시하고 사용자 테스트에 참여하게 된다.정보원은 위촉된 사용자들이 활발하게 활동할 수 있도록 심층 워크숍과 강연을 개최하고 인터뷰를 진행해 사용자 경험을 최대한으로 수집하고 시스템 개선에 활용할 예정이다.노대명 한국사회보장정보원 원장은 “시스템의 지속적 개선을 위한 모든 효율적 방안에 대해 적극 검토하고 지원할 것”이라고 밝혔다.정현정기자 iam@etnews.com,IT,https://img1.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202211/29/etimesi/20221129163309856ragm.jpg,전자신문,Tech일반,"사회보장정보원, 통계시스템 개선 위해 시도별 우수사용자 위촉",https://v.daum.net/v/20221129162814923,2022. 11. 29. 16:28,정현정
"스타트업 비누랩스가 대학 입시 정보 공유 앱 ‘대학백과’를 통해 2023년 대학 입시 정시모집을 준비하는 수험생을 위한 다양한 정보를 제공하고 있다고 밝혔다.   대학백과는 고등학교 1학년부터 N수생(재수생, 삼수생 등)까지 대학 입시를 위해 필요한 정보를 얻고, 준비할 수 있도록 돕는 서비스다. 월간활성사용자수(MAU) 60만을 기록하고 있다. 대학교 학생증 인증을 통해 가입할 수 있는 국내 최대 대학생 플랫폼 ‘에브리타임’과 연동돼 예비 대학생이 신뢰할 수 있고 구체적 정보를 얻을 수 있는 장점이 있다고 회사 측은 설명했다.  대학백과의 주요 구성은 입시를 뚫은 재학생 선배의 합격 후기 및 학교생활 만족도 등을 확인할 수 있는 학교별 페이지와 커뮤니티이다. 대학 합격 후기엔 수능과 내신의 상세 성적, 주요 스펙 등 수험생이 알고 싶으나 구하기 어려웠던 정보가 공유된다. 궁금한 사항은 질문을 올리면 재학생이 답을 하는 문답 멘토링이 가능하다.  수능 시험 이후 11일간(11월17~27일) 약 2만8000건의 문답이 이뤄졌으며 서비스 출시 후 현재까지 누적 대학별 합격 후기는 4만3000건, 입시 상담 및 대학 정보 문답은 290만 건을 넘어섰다. 문답의 카테고리별 비중을 살펴보면 입시 상담이 65%, 대학생활이 15%, 전공 및 진로가 10%, 공부 방법 및 기타 문답이 10% 정도다. 질문 대비 답글 및 댓글은 평균 3배 이상 많다.김한이 비누랩스 대표는 “먼저 입시를 경험해본 선배들이 막막한 후배의 마음을 가장 잘 이해한다”며 “대학백과를 통해 효율적인 정보 공유가 이뤄지길 바란다”고 말했다.  비누랩스는 2015년 설립됐다. 에브리타임을 비롯해 커머스 플랫폼 ‘학생복지스토어’, 커리어 플랫폼 ‘캠퍼스픽’ 등을 운영하고 있다.안정락 기자 jran@hankyung.com",IT,https://img1.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202211/29/ked/20221129164603334bwzx.jpg,한국경제,Tech일반,"대학백과 ""합격한 선배 후기와 입시 비법 공유한다""",https://v.daum.net/v/20221129163008000,2022. 11. 29. 16:30,안정락
"도로 위 표지판이 두 갈래 길을 표시한다. '30% 지불(Pay 30%)'로 가는 길은 직진, '전쟁 개시(Go to war)'로 가는 길은 우회전이다. 여기서 일론(Elon)이 탄 세단 차량은 직진을 하는 듯하더니 갑자기 스티어링 휠을 휙 돌려 우회전을 택한다.트위터를 인수한 일론 머스크 테슬라 최고경영자(CEO)가 28일(현지시간) 자기 트위터에 올린 사진이다. 애플이 자사 애플리케이션(앱) 마켓인 앱스토어에서 앱 사업자들에게 최대 30%의 인앱 결제(앱스토어를 이용한 결제) 수수료를 강제 부과하는 것을 비판하면서 ""애플과 전쟁을 불사하겠다""는 뜻을 표현한 것이다.머스크는 개인 차원에서 세계 최고 부호이고, 애플은 기업으로서 전 세계 시가총액 1위다. 최고 부자와 최고 기업의 막싸움. 머스크는 왜 이런 세기의 전쟁을 선포하게 된 걸까?이 싸움은 애플이 최근 트위터에 게재하던 광고를 끊은 게 발단이다. 머스크는 이날 트위터에 ""애플이 트위터에서 광고를 대부분 중단했는데, (애플은) 미국에서 표현의 자유를 싫어하는 것인가""라며 애플을 정면으로 겨냥했다. 그러면서 ""애플이 앱스토어에서 트위터를 보류하겠다고 위협했다""고 폭로했다. 애플은 머스크의 도발에 아무런 반응을 보이지 않았지만, 미국 언론들은 머스크의 말(애플의 위협 조치)을 대체로 사실로 받아들이는 분위기다. 머스크 인수 후 트위터의 급격한 변화를 우려한 큰손 광고주들이 줄줄이 광고를 중단하고 있는 움직임이 뚜렷이 발견되기 때문이다.게다가 애플은 앱스토어 운영 정책이 특히 엄격한 것으로 유명하다. △차별적 내용 △혐오 조장 △불쾌감을 주는 콘텐츠 △가짜뉴스 등을 제대로 검열하지 않는 앱은 앱스토어에 아예 등록해 주지 않거나, 추후 삭제하기도 한다. 트위터가 증오 발언이나 가짜뉴스 때문에 정지됐던 계정을 머스크 인수 이후 대거 사면한 사실을 감안하면, 애플이 트위터에 실제로 경고했을 가능성이 크다. 머스크의 주장처럼 애플이 트위터를 앱스토어에서 뺀다면, 트위터는 생존의 위기에 처할 수도 있다. 애플 앱스토어는 구글 플레이스토어와 함께 전 세계 앱 유통을 양분하고 있어, 앱스토어에서 사라지면 신규 가입자 유치는 물론 기존 가입자 유지도 어려워진다. 애플은 트위터 광고 매출에서 차지하는 비중도 크지만 광고 시장에서 차지하는 상징성도 커서, 이탈 소식이 다른 광고주의 이탈을 부추길 가능성이 높다.머스크는 이런 상황이 생기게 된 근본 원인을 '애플의 갑질' 때문이라고 주장한다. 그는 애플의 인앱 결제 수수료 부과를 잇따라 지적하면서 ""이것은 문명의 미래를 위한 전투""라고 거창한 의미까지 부여했다. 머스크는 최근 애플과 구글의 앱 시장 독과점 구조를 비판하며, 트위터가 퇴출되면 ""대안 스마트폰을 만들겠다""고도 했다. 머스크가 언급한 대안 스마트폰엔 이미 '테슬라폰'이란 별칭이 붙었다. 애플의 시장 지배력 남용은 한국을 비롯한 세계 각국에서 문제로 지적됐지만 별로 시정된 게 없다. 그러나 머스크는 세계에서 가장 돈 많은 사람이자, 말 한 마디 한 마디에 전 세계가 주목하는 '파워 인플루언서'란 점에서 다른 차원의 전면전이 될 것이란 전망이 나온다. 실리콘밸리= 이서희 특파원 shlee@hankookilbo.com",IT,"https://img2.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202211/29/hankooki/20221129163023777wiyw.png,https://img2.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202211/29/hankooki/20221129163026451cnyz.jpg",한국일보,Tech일반,"""테슬라폰 확 만들어 버려?""... 반(反)애플 투사가 된 머스크",https://v.daum.net/v/20221129163015006,2022. 11. 29. 16:30,이서희
"비인간 동물이 참가하는 이(e)스포츠 대회가 열린다면 어떤 모습일까요?지난 1월 유튜브에 게시된 한 영상을 보면 황금색 털을 지닌 개가 검은 구멍이 그려진 화면을 뚫어져라 쳐다보는 장면이 나옵니다. 곧 구멍에서는 두 마리의 쥐가 등장하고, 개가 코를 이용해 쥐를 두드리는 걸 확인할 수 있는데요. 마치 개가 ‘두더지 잡기’ 게임을 하는 듯한 모습입니다.이것이 의도한 행동인지 우연의 일치인지 궁금해질 때쯤, 영상에는 또 다른 개들이 등장합니다. 그중 검은색과 흰색 털이 섞인 개는 차례로 나타나는 쥐를 능숙하게 잡고, 불규칙하게 움직이는 고슴도치도 놓치지 않습니다.이 영상에서 개들이 하고 있는 놀이는 영국의 스타트업 ‘조이포우(Joipaw)’가 개발한 비디오 게임입니다. 조이포우 누리집에 공개된 내용에 따르면 게임은 움직이는 쥐와 고슴도치를 코로 누르는 ‘두들겨 잡기’와 화면 어느 쪽에 거품이 더 많은지 맞추는 ‘관찰 테스트’ 두 가지로 나뉘는데요. 각 게임에서 주어진 미션을 성공하면 기계에서 간식이 떨어지는 방식입니다.데르심 아브다 조이포우 공동 설립자는 28일(현지시각) 미국 매체 <엑시오스>와의 인터뷰를 통해 이 게임이 그의 반려견 카웻을 위해 만들어졌다고 밝혔습니다. 처음에는 카웻의 놀이 욕구를 채우기 위해 개발했지만, 더 나아가 이 게임이 반려견 인지장애 증후군(치매) 예방 효과가 있다고 생각하게 됐다고 하는데요.데르심 아브다는 유럽 한 단체의 연구 결과를 인용해 “화면을 두드리는 형태의 게임을 진행한 개 300마리와 늑대 20마리에게서 잠재적 인지 능력 향상이 확인됐다”며 “우리가 만든 비디오 게임을 통해 반려견이 적절한 정신·신체적 자극을 받으며 시간을 보내길 바란다”고 전했습니다.현재 조이포우의 비디오 게임은 다양한 테스트들이 진행 중입니다. 추후에는 다른 집에 살고있는 개와 경쟁할 수 있는 기능도 추가할 계획이라고 하는데요. 이것이 현실화된다면 전 세계 곳곳의 개들이 맞붙는 이색 이스포츠 대회 개최도 꿈꿔볼 수 있을 것 같습니다.황인솔 기자 breezy@hani.co.kr",IT,https://img4.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202211/29/hani/20221129165010143shpg.jpg,한겨레,Tech일반,반려견이 ‘두더지 잡기’ 게임을!…성공하면 간식 나오는 e스포츠,https://v.daum.net/v/20221129163022014,2022. 11. 29. 16:30,황인솔
"이날 네이버에 따르면 사우디 측의 1784 방문은 지난 11월 초 네이버가 국토교통부 등 국내 기업들과 함께 ‘원팀코리아’로 사우디아라비아를 방문한 것이 계기가 돼 성사됐다.사우디 측에선 마제드 알 호가일 장관을 비롯해 알리 라지히(Ali Rajhi) 차관 등 총 23명이 1784를 찾아왔다.네이버에서는 채선주 네이버 ESG·대외 정책 대표, 석상옥 네이버랩스 대표, 김유원 네이버클라우드 대표 등이 참석했다.아울러 사우디아라비아 자치행정주택부가 고민하는 교통, 치안, 위생관리 등 도시문제 및 주택/건물 관리 등을 디지털 기술을 통해 어떻게 해결할 수 있는지에 대한 논의도 함께 이어갔다.세계 최초의 로봇 친화형 빌딩으로 디지털트윈, 로봇, AI 등 첨단기술이 융합된 테크컨버전스 빌딩 네이버 1784는 해외에서도 많은 관심을 받고 있다. 지난 23일에는 볼프강 소보트카 오스트리아 하원의장이, 지난 7월에는 빅토리아 눌란드 미국 국무부 차관도 각각 방한 중 네이버 1784를 방문했다. 현화영 기자 hhy@segye.com ",IT,"https://img4.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202211/29/segye/20221129163353916muij.jpg,https://img1.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202211/29/segye/20221129163354146fsfn.jpg",세계일보,Tech일반,"사우디 장관, ‘세계 최초 로봇 친화형 빌딩’ 네이버 1784 방문",https://v.daum.net/v/20221129163353143,2022. 11. 29. 16:33,현화영
"스카이랩스는 국내 심장 연구 권위자인 구본권 서울대병원 순환기내과 교수를 최고과학책임자(CSO)로 선임했다고 29일 밝혔다. 향후 신제품 개발과 출시, 미국 식품의약국(FDA) 승인 등 파이프라인 구축 활동에 학술적 보강을 한다는 계획이다.구 교수는 연세대학교 의학과와 석·박사과정을 거쳐 서울대학교 순환기내과 교수로 재직중인 심장질환 전문가다. 지금까지 500여편의 논문을 국내외 주요 학술지에 게재했다.구본권 교수는 “심장혈관질환 임상연구 전문가로서 경험과 노하우를 접목시켜 글로벌 디지털 헬스케어 시장에서 스카이랩스의 경쟁력을 높이겠다”고 밝혔다.이병환 스카이랩스 대표는 “구 교수의 심장질환 진단, 치료 및 임상연구에 대한 폭넓은 경험과 전문성은 환자 중심 제품으로 디지털 헬스케어 분야를 선도하는데 도움이 될 것”이라고 말했다.정현정기자 iam@etnews.com",IT,https://img2.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202211/29/etimesi/20221129163410991qrby.jpg,전자신문,Tech일반,"스카이랩스, 최고과학책임자에 구본권 서울의대 교수 선임",https://v.daum.net/v/20221129163409155,2022. 11. 29. 16:34,정현정
"메모리반도체 시장 불황이 글로벌 반도체 매출까지 끌어내릴 기세다. 올해 하반기부터 시작된 메모리반도체 불황이 지속되면서 내년 전세계 반도체 매출이 2019년 이후 4년만에 역성장할 것이란 전망이 나왔다.29일 시장조사업체 IC인사이츠에 따르면 내년 글로벌 반도체 매출은 6042억달러(810조8364억원)로 전망된다. 올해 매출 전망치 6360억달러보다 5% 역성장하게 된다. 같은 날 세계반도체시장통계기구(WSTS)도 내년 반도체 시장 매출을 5565억6800만달러로 전망해 올해 매출(5810억2600만달러)전망치보다 4.1% 줄어들 것이라 내다봤다. WSTS는 8월에만해도 내년 반도체 매출이 올해보다 4.6% 성장할 것으로 봤지만 3개월만에 역성장으로 전망치를 크게 하향 조정했다.글로벌 반도체 매출 역성장은 2019년 이후 처음이다. 2018년 반도체 슈퍼 사이클로 매출이 사상 처음 5000억달러를 넘긴 이후 2019년엔 12% 줄어들었다. 2020년 코로나19(COVID-19)이후 이어진 반도체 특수로 수요가 폭발적으로 늘어나면서 지난해까지 글로벌 반도체 매출도 계속해서 성장했다. 그러나 올해 초 부터 시작된 경기 침체와 물가 상승 등으로 소비 심리가 하락하면서 반도체 공급이 수요를 능가했다. 하반기부터 본격적으로 시작된 반도체 시장 불황이 내년 매출 역성장으로 이어질 것이란 예측이다. 특히 메모리반도체 시장의 불황이 큰 영향을 끼쳤다는 분석이 나온다. IC인사이츠는 주요 반도체 제품 범주를 4가지로 구분해 디스플레이구동칩(DDI)와 같은 로직 부문 반도체, 반도체 광소자 등은 작년에 비해 올해 성장했지만 메모리반도체 부문만 17% 역성장했다고 집계했다. WSTS도 메모리부문 매출이 올해 12.6% 줄어들고 내년에도 17% 가량 하락세를 보일 것으로 봤다.전방산업인 소비재 수요가 상반기부터 쪼그라들면서 부품산업인 반도체는 3분기부터 본격적 영향을 받았다. 3분기에 메모리반도체 글로벌 톱3인 삼성전자와 SK하이닉스, 마이크론테크놀로지 모두 수익 감소를 보였다. 옴디아에 따르면 삼성전자의 반도체 부문 매출은 146억달러로 2분기보다 28.1% 감소했고, SK하이닉스와 마이크론도 각각 26.2%, 27.7% 역성장했다. 삼성전자와 SK하이닉스 등 한국 반도체 업체들이 글로벌 메모리반도체 시장 점유율 70% 가량을 차지한다.IC인사이츠는 ""경기 침체와 컴퓨터·스마트폰 수요 부진, 반도체 칩 재고 증가, 메모리 시장 약세 등 하반기 반도체 판매를 저해했던 악조건이 내년까지 이어질 것으로 보인다""고 설명했다.메모리 반도체업체들은 잇따라 설비투자(CAPAX) 축소를 발표하고 나섰다. 내년 반도체 설비 투자 규모는 1466억달러로, 올해(1817억달러)보다 19% 감소할 것으로 전망된다. 이는 글로벌 금융 위기를 맞은 2008년 이후 2009년과 2010년 반도체 설비 투자가 각각 29%, 40% 줄어든 이후 최대 감소 폭이다.반도체 업계 관계자는 ""내년 상반기 들어 업황이 반등할 것이란 예측이 나온다""면서도 ""보수적으로 보면 지금과 같은 (반도체) 불황이 내년말까지는 계속될 것으로 보인다""고 말했다.<저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>",IT,https://img3.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202211/29/moneytoday/20221129163452963kkuu.jpg,머니투데이,Tech일반,메모리가 몰고 온 반도체 한파...내년 매출 4년만에 뒷걸음,https://v.daum.net/v/20221129163450169,2022. 11. 29. 16:34,한지연 기자
"는 계열사 통합 법인 에이투지엔터테인먼트가 기관 투자자 설명회를 개최하고 내년 중 30편 이상의 콘텐츠 라인업을 선보이겠다는 계획을 제시했다고 29일 밝혔다.에이투지는 지난 7월 위지윅스튜디오의 자회사이자 컴투스그룹 계열사인 이미지나인컴즈, 고즈넉이엔티, 에프포스트, 팝뮤직 등 4개 기업의 통합 법인으로 설립됐다. ‘블랙의 신부’와 ‘신병’ 등이 대표작이다. 컴투스 측은 “다수 지식재산권(IP) 발굴 및 인큐베이팅부터 콘텐츠 제작, 장비 공급과 후공정 작업, 음원 및 아티스트 확보까지 다수 콘텐츠를 동시에 만들어낼 수 있는 국내 최대 규모 복합 스튜디오”라고 설명했다.컴투스 및 그룹 계열사들과의 다양한 시너지 창출도 기대된다. 컴투스가 현재 추진 중인 메타버스 플랫폼 ‘컴투버스’와 연계해 에이투지의 여러 엔터테인먼트 콘텐츠를 글로벌 이용자들에게 선보이고, 메타버스 환경에 맞는 새로운 형태의 콘텐츠 개발에 나선다. 지난 2년간 IP 개발에 집중하고 있는 에이투지 자회사 메리크리스마스와도 협업을 계획하고 있다. 또 위지윅스튜디오와 래몽래인을 비롯해 밸류체인 생태계 내 기업들과 기술 및 IP 공유, 공동 제작 등 다양한 협력을 추진 중이다.컴투스 관계자는 “에이투지의 출범은 다수의 대형 제작 프로젝트를 동시에 추진할 수 있는 메가 스튜디오의 탄생을 가능케 했다는데 큰 의미가 있다”며 “에이투지의 경쟁력을 토대로 그룹사들과의 다양한 협업을 추진하며 월드 클래스 콘텐츠 기업으로 발돋움할 것”이라고 전했다.",IT,https://img3.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202211/29/seouleconomy/20221129163615553bdva.jpg,서울경제,Tech일반,"컴투스그룹, 내년 중 30편 이상 콘텐츠 선보인다",https://v.daum.net/v/20221129163612234,2022. 11. 29. 16:36,정다은 기자
" (서울=뉴스1) = 이종호 과학기술정보통신부 장관이 29일 오후 경기도 수원시 영통구 CJ제일제당 CJ블로썸파크를 방문, 바이오파운드리 시설 관련 설명을 듣고 있다. (과학기술정보통신부 제공) 2022.11.29/뉴스1photo@news1.kr ",IT,https://img2.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202211/29/NEWS1/20221129170006598baqw.jpg,뉴스1,Tech일반,CJ제일제당 CJ블로썸파크서 설명듣는 이종호 장관,https://v.daum.net/v/20221129170005072,2022. 11. 29. 17:00,입력 
"주식회사 HS88(회장 김호성)은 25일 더 플라자호텔 서울에서 열린 ‘2022 TV조선 경영대상’에서 4차 산업경영 부문 대상을 수상했다.올해 9회째를 맞는 ‘2022 TV조선 경영대상’은 과학기술정보통신부 등 다수의 정부 부처가 후원하는 행사다. 4차 산업혁명, 포스트 코로나, ESG 등 변화와 책임이 요구되는 시대를 맞아 창조적인 ‘혁신’과 과감한 ‘도전’으로 새로운 가치를 창출하고 지속적인 성장 발판의 확보를 통해 세계 시장을 선도하며 대한민국의 새로운 표준을 제시하는 기업과 기관 그리고 경영인에 수여되는 상이다.주식회사 HS88은 각 분야의 경제 및 산업적 가치를 이끌어가기 위하여 블록체인 및 가상자산 전문가들이 모여 세운 IT 기업으로, 올바른 블록체인 생태계 구축을 위해 관련 컨설팅과 솔루션을 제공하고 있다. 또 ‘블록체인 산업의 성장과 발전을 위한 방향성’을 공유하고 제안할 수 있는 장을 마련하기 위해 국내 최초 블록체인 정기 컨퍼런스인 KBCC를 개최했다. IPFS를 활용한 다양한 인프라와 서비스를 제공하기 위하여 웹3 인프라 구축, 데이터 기반 국내 최대 가상자산 커뮤니티인 코알라(COALA)를 운영 등 다양한 사업 영역에서 활발히 활동 중이라고 회사 측은 설명했다.김호성 HS88 회장은 “블록체인은 미래의 산업을 넘어 우리 일상 모두를 바꿔놓을 잠재력을 갖고 있는 기술”이라며 “블록체인 기술의 가치를 널리 알리고 건전한 가상자산 투자를 대중들에게 전파하는 다양한 활동을 통해 블록체인 산업의 성장과 발전 방향성을 대내외에 전파하는데 최선을 다하겠다”고 말했다.　온라인뉴스팀 - 저작권자 ⓒ 서울신문사 -",IT,https://img3.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202211/29/seoul/20221129163802712atki.jpg,서울신문,Tech일반,"㈜HS88, ‘2022 TV조선 4차 산업경영’ 대상 수상",https://v.daum.net/v/20221129163801295,2022. 11. 29. 16:38,입력 
" (서울=뉴스1) = 이종호 과학기술정보통신부 장관이 29일 오후 경기도 수원시 영통구 CJ제일제당 CJ블로썸파크를 방문, 바이오파운드리 시설 관련 설명을 듣고 있다. (과학기술정보통신부 제공) 2022.11.29/뉴스1photo@news1.kr ",IT,https://img4.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202211/29/NEWS1/20221129170008218pcmr.jpg,뉴스1,Tech일반,바이오파운드리 시설 설명듣는 이종호 장관,https://v.daum.net/v/20221129170006077,2022. 11. 29. 17:00,입력 
